price,room_type,prop_type,address,link
600,single,House,"Castle Park, Tallaght, Dublin 24",https://www.daft.ie/share/castle-park-tallaght-dublin-24/6146479
900,single,House,"Swords Road, Whitehall Santry, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/swords-road-whitehall-santry-dublin-9-whitehall-dublin-9/6121190
700,single,Apartment,"Terenure Road North, Dublin 6w, Terenure, Dublin 6W",https://www.daft.ie/share/terenure-road-north-dublin-6w-terenure-dublin-6w/6130463
900,double,Apartment,"Block J,Castleforbes Square,Dublin 1, IFSC, Dublin 1",https://www.daft.ie/share/block-j-castleforbes-square-dublin-1-ifsc-dublin-1/6096689
400,single,House,"Fernleigh, Carpenterstown, Dublin 15",https://www.daft.ie/share/fernleigh-carpenterstown-dublin-15/6146207
800,double,House,"Westway Close, Blanchardstown, Dublin 15",https://www.daft.ie/share/westway-close-blanchardstown-dublin-15/6137938
950,double,Apartment,"Knockmaree,Lucan Road,Dublin 20, Chapelizod, Dublin 20",https://www.daft.ie/share/knockmaree-lucan-road-dublin-20-chapelizod-dublin-20/6112644
575,double,House,"White Pines Dale, Stocking Avenue, Rathfarnham, Dublin 14",https://www.daft.ie/share/white-pines-dale-stocking-avenue-rathfarnham-dublin-14/6106051
800,double,House,"Killarney Parade, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/share/7-killarney-parade-dublin-7-north-circular-road-dublin-7/6096508
900,double,House,"4 Glenageary Woods, Glenageary, Co. Dublin",https://www.daft.ie/share/4-glenageary-woods-glenageary-co-dublin/6146181
740,single,House,"Castlecurragh Vale, Blanchardstown, Dublin 15",https://www.daft.ie/share/castlecurragh-vale-blanchardstown-dublin-15/6138033
650,single,House,"46 Willow Wood Park, Hartstown, Dublin 15, Hartstown, Dublin 15",https://www.daft.ie/share/46-willow-wood-park-hartstown-dublin-15-hartstown-dublin-15/6131468
550,twin,House,"Whitestown drive, Coolmine, Dublin 15",https://www.daft.ie/share/whitestown-drive-coolmine-dublin-15/6140132
600,single,House,"Elm Mount Close,Dublin 9, Beaumont, Dublin 9",https://www.daft.ie/share/elm-mount-close-dublin-9-beaumont-dublin-9/6137891
1000,double,House,"Tyrrelstown, Bealing Village, Dublin 15, Tyrrelstown, Dublin 15",https://www.daft.ie/share/23-bealing-crescent-bealing-village-dublin-15-tyrrelstown-dublin-15/6136667
1250,double,Apartment,"Camden Street Lower, Dublin 2, Portobello, Dublin 8",https://www.daft.ie/share/camden-street-lower-dublin-2-portobello-dublin-8/6139969
600,single,House,"55 Clogher Road, Dublin 12, Crumlin, Dublin 12",https://www.daft.ie/share/55-clogher-road-dublin-12-crumlin-dublin-12/6075348
980,double,Apartment,"Apartment ,King'S Court,Parnell Street,Dublin 1, Dublin 1",https://www.daft.ie/share/apartment-kings-court-parnell-street-dublin-1-dublin-1/6104928
1080,double,Apartment,"16 King's Inns Street,Dublin 1, Dublin 1",https://www.daft.ie/share/16-kings-inns-street-dublin-1-dublin-1/6105586
735,double,House,"11 The Rise , Carrickmines Manor, Carrickmines D18, Carrickmines, Dublin 18",https://www.daft.ie/share/11-the-rise-carrickmines-manor-carrickmines-d18-carrickmines-dublin-18/6146312
1250,double,Apartment,"Cherrywood, Dublin 18, Cherrywood, Co. Dublin",https://www.daft.ie/share/cherrywood-dublin-18-cherrywood-co-dublin/6140020
925,double,House,"1 Tower Villas, Kilmainham Lane, Dublin 8, Inchicore, Dublin 8",https://www.daft.ie/share/1-tower-villas-kilmainham-lane-dublin-8-inchicore-dublin-8/6121274
1100,single,Apartment,"wyckham way, Ballinteer, Dublin 16",https://www.daft.ie/share/wyckham-way-ballinteer-dublin-16/6093066
690,single,House,"ashington dale, Ashington, Dublin 7",https://www.daft.ie/share/ashington-dale-ashington-dublin-7/6062556
1050,double,Apartment,"Discovery, Royal Canal Park, Dublin 15",https://www.daft.ie/share/discovery-royal-canal-park-dublin-15/6139109
1150,double,House,"26 Wainsfort Manor Crescent, Dublin 6w, Kimmage, Dublin 6W",https://www.daft.ie/share/26-wainsfort-manor-crescent-dublin-6w-kimmage-dublin-6w/6105195
950,double,Apartment,"Balgriffin, Dublin 13, Donaghmede, Dublin 13",https://www.daft.ie/share/balgriffin-dublin-13-donaghmede-dublin-13/6115355
1050,double,Apartment,"Belfort House Sydenham Villas, Dundrum, Dublin 14",https://www.daft.ie/share/belfort-house-sydenham-villas-dundrum-dublin-14/6074606
650,single,House,"47 Gleann Na Sml, Dublin 24, Oldbawn, Dublin 24",https://www.daft.ie/share/47-gleann-na-sml-dublin-24-oldbawn-dublin-24/6128970
650,twin,House,"Stoneybatter Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/share/stoneybatter-dublin-7-north-circular-road-dublin-7/6112274
1000,double,House,"Brighton Gardens, Dublin 6, Rathgar, Dublin 6",https://www.daft.ie/share/brighton-gardens-dublin-6-rathgar-dublin-6/6129057
800,double,House,"Glenbourne Road, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/glenbourne-road-dublin-18-leopardstown-dublin-18/6136619
950,double,House,"2 Fernleigh Court, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/2-fernleigh-court-dublin-15-carpenterstown-dublin-15/6025087
900,double,House,"The Laurels, Terenure, Dublin 6",https://www.daft.ie/share/the-laurels-terenure-dublin-6/6115541
415,shared,Apartment,"Apt 18 New Market hall, Dublin 8",https://www.daft.ie/share/apt-18-new-market-hall-dublin-8/6136604
840,double,House,"45 avondale road, Killiney, Co. Dublin",https://www.daft.ie/share/45-avondale-road-killiney-co-dublin/6060247
776,double,House,"34 Cluny Grove, Killiney, Glenageary, Co. Dublin",https://www.daft.ie/share/34-cluny-grove-killiney-glenageary-co-dublin/6098477
800,single,House,"The Willows, 2 Dromheath Gardens, Mulhuddart, Dubl, Mulhuddart, Dublin 15",https://www.daft.ie/share/the-willows-2-dromheath-gardens-mulhuddart-dubl-mulhuddart-dublin-15/6126128
1050,double,Apartment,"East Road, East Wall, Dublin 3, North Wall, Dublin 1",https://www.daft.ie/share/east-road-east-wall-dublin-3-north-wall-dublin-1/6061476
600,shared,House,"East Wall, East Wall, Dublin 3",https://www.daft.ie/share/east-wall-east-wall-dublin-3/6124996
1200,double,House,"Blackrock Village,Co. Dublin, Blackrock, Co. Dublin",https://www.daft.ie/share/blackrock-village-co-dublin-blackrock-co-dublin/6145761
900,single,House,"57 Smyth'S Villas, Dun Laoghaire, Monkstown, Co. Dublin",https://www.daft.ie/share/57-smyths-villas-dun-laoghaire-monkstown-co-dublin/6146139
800,single,House,"Cypress Grove Road, Templeogue, Dublin 6W",https://www.daft.ie/share/cypress-grove-road-templeogue-dublin-6w/6146186
700,shared,Apartment,"Apartment 4, 36/37 Earl Street, Dublin 8, Christchurch, Dublin 8",https://www.daft.ie/share/apartment-4-36-37-earl-street-dublin-8-christchurch-dublin-8/6092384
700,double,Apartment,"Hampton Wood Drive,Hampton Wood,Dublin 11, Poppintree, Dublin 11",https://www.daft.ie/share/hampton-wood-drive-hampton-wood-dublin-11-poppintree-dublin-11/6050019
700,double,House,"Beechfield, Castaheany, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/beechfield-castaheany-dublin-15-clonsilla-dublin-15/6097078
1200,double,House,"42 Shrewsbury, Dublin 4, Dublin 4",https://www.daft.ie/share/42-shrewsbury-dublin-4-dublin-4/6031190
1150,double,Apartment,"The Alliance, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/the-alliance-grand-canal-dock-dublin-4/6144598
950,double,House,"56 The Boulevard, Kilmartin Grove, Hollystown, Dub, Hollystown, Dublin 15",https://www.daft.ie/share/56-the-boulevard-kilmartin-grove-hollystown-dub-hollystown-dublin-15/6069907
620,double,House,"Rathfarnham Wood, Dublin 14, Dublin 14",https://www.daft.ie/share/rathfarnham-wood-dublin-14-dublin-14/6088176
820,double,House,"Highes road north, Walkinstown, Dublin 12",https://www.daft.ie/share/highes-road-north-walkinstown-dublin-12/6146136
675,double,House,"Oldcourt, Dublin 24, Firhouse, Dublin 24",https://www.daft.ie/share/oldcourt-dublin-24-firhouse-dublin-24/6138130
740,double,House,"Seapoint, Blackrock, Co. Dublin , Monkstown, Co. Dublin",https://www.daft.ie/share/seapoint-blackrock-co-dublin-monkstown-co-dublin/6028368
760,single,House,"Limewood Avenue, Raheny, Dublin 5",https://www.daft.ie/share/limewood-avenue-raheny-dublin-5/6146086
786,single,House,"Rere Of 80, Whitebarn Road, Dublin 14, Churchtown, Dublin 14",https://www.daft.ie/share/rere-of-80-whitebarn-road-dublin-14-churchtown-dublin-14/6145171
650,double,House,"Palmerston Place, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/share/palmerston-place-dublin-7-north-circular-road-dublin-7/6145570
680,double,House,"Beverly Green, Knocklyon, Dublin 16",https://www.daft.ie/share/beverly-green-knocklyon-dublin-16/6145506
1000,double,House,"Eaton Square, Terenure, Dublin 6W",https://www.daft.ie/share/eaton-square-terenure-dublin-6w/6145597
840,single,House,"Marley Drive, Rathfarnham, Dublin 16",https://www.daft.ie/share/marley-drive-rathfarnham-dublin-16/6145617
600,double,House,"Cathedral Lane, Portobello, Dublin 8",https://www.daft.ie/share/cathedral-lane-portobello-dublin-8/6145629
880,single,House,"Rosemount Estate, Goatstown, Dublin 14",https://www.daft.ie/share/rosemount-estate-goatstown-dublin-14/6145638
720,double,House,"Hollywoodrath Avenue, Hollystown, Dublin 15",https://www.daft.ie/share/hollywoodrath-avenue-hollystown-dublin-15/6145661
690,double,House,"Hazelbury Park, Castaheany, Dublin 15, Clonee, Dublin 15",https://www.daft.ie/share/hazelbury-park-castaheany-dublin-15-clonee-dublin-15/6096901
720,single,House,"Willow Park Crescent, Glasnevin, Dublin 11",https://www.daft.ie/share/willow-park-crescent-glasnevin-dublin-11/6145750
640,single,House,"Bangor Road, Crumlin, Dublin 12",https://www.daft.ie/share/bangor-road-crumlin-dublin-12/6145754
760,double,House,"Scholarstown Road, Knocklyon, Dublin 16",https://www.daft.ie/share/scholarstown-road-knocklyon-dublin-16/6145766
1100,double,House,"Hansfield , Ongar, Dublin 15",https://www.daft.ie/share/hansfield-ongar-dublin-15/6091349
1250,double,House,"Clay Farm, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/clay-farm-dublin-18-leopardstown-dublin-18/6135650
800,double,House,"Virginia Heights,Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/virginia-heights-dublin-24-tallaght-dublin-24/6096683
1092,single,Apartment,"Yugo, Ardcairn House, 8 Grangegorman Lower, Dublin, Smithfield, Dublin 7",https://www.daft.ie/share/yugo-ardcairn-house-8-grangegorman-lower-dublin-smithfield-dublin-7/6035256
800,double,House,"Sandycove/killiney, Killiney, Co. Dublin",https://www.daft.ie/share/sandycove-killiney-killiney-co-dublin/6069786
750,single,House,"Peters Road, Phibsborough, Dublin 7",https://www.daft.ie/share/peters-road-phibsborough-dublin-7/5913641
750,double,House,"warrenstown way Dublin 15, Mulhuddart, Dublin 15",https://www.daft.ie/share/warrenstown-way-blanchardstown-dublin-15-mulhuddart-dublin-15/6116070
550,twin,House,"Cromcastle Drive, Dublin 5, Kilmore, Dublin 5",https://www.daft.ie/share/cromcastle-drive-dublin-5-kilmore-dublin-5/6144778
920,double,House,"Moeran Road, Walkinstown, Dublin 12",https://www.daft.ie/share/moeran-road-walkinstown-dublin-12/6144647
800,double,House,"Knockcullen Rise, Knocklyon, Dublin 16",https://www.daft.ie/share/knockcullen-rise-knocklyon-dublin-16/6144649
1000,double,House,"Bishop Street, Loughlinstown, Co. Dublin",https://www.daft.ie/share/bishop-street-loughlinstown-co-dublin/6144655
660,single,House,"Saint Columba's Road, Dublin , Drumcondra, Dublin 9",https://www.daft.ie/share/saint-columbas-road-dublin-drumcondra-dublin-9/6011085
1270,double,Apartment,"Apartment 94, Block F, Fernbank Square, Churchtown, Churchtown, Dublin 14",https://www.daft.ie/share/apartment-94-block-f-fernbank-square-churchtown-churchtown-dublin-14/6123935
800,single,House,"6 Parkleigh Square, Seven Mills, Dublin 22, Dublin 1",https://www.daft.ie/share/6-parkleigh-square-seven-mills-dublin-22-dublin-1/6111680
650,single,House,"213 Richmond Road, Fairview, Dublin 3, Fairview, Dublin 3",https://www.daft.ie/share/213-richmond-road-fairview-dublin-3-fairview-dublin-3/6043898
600,double,House,"265 Swords Road, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/265-swords-road-dublin-9-whitehall-dublin-9/6134799
860,shared,House,"Apartment 2, 11 Pembroke Street Upper, Dublin 2, Dublin City Centre",https://www.daft.ie/share/apartment-2-11-pembroke-street-upper-dublin-2-dublin-city-centre/6106253
550,double,House,"Barry Road,Dublin 11, Finglas, Dublin 11",https://www.daft.ie/share/barry-road-dublin-11-finglas-dublin-11/6136917
1475,double,Apartment,"22 Northumberland Place, Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/22-northumberland-place-dublin-4-grand-canal-dock-dublin-4/6134015
800,single,House,"Earl Street South Dublin 8, The Coombe, Dublin 8",https://www.daft.ie/share/earl-street-south-dublin-8-the-coombe-dublin-8/6144868
800,double,House,"Beneavin Park, Glasnevin, Dublin 11",https://www.daft.ie/share/beneavin-park-glasnevin-dublin-11/6134810
920,double,House,"Knocklyon area Dublin 16, Firhouse, Dublin 24",https://www.daft.ie/share/glenvara-park-dublin-16-firhouse-dublin-24/6052237
980,double,Apartment,"Wyckham Point, Dundrum, Ballinteer, Dublin 16",https://www.daft.ie/share/wyckham-point-dundrum-ballinteer-dublin-16/6143171
665,single,Apartment,"10 Windmill Court, Dublin 15, Coolmine, Dublin 15",https://www.daft.ie/share/10-windmill-court-dublin-15-coolmine-dublin-15/6144675
1000,double,House,"Brian Road Marino, Marino, Dublin 3",https://www.daft.ie/share/brian-road-marino-marino-dublin-3/6144466
1200,double,Apartment,"Castleforbes Square, Dublin 01, IFSC, Dublin 1",https://www.daft.ie/share/apartment-226-block-e-castleforbes-square-dubli-ifsc-dublin-1/6143150
590,double,House,"Collegefort,Castleknock,Dublin 15, Strawberry Beds, Co. Dublin",https://www.daft.ie/share/collegefort-castleknock-dublin-15-strawberry-beds-co-dublin/6144167
900,double,House,"31 Annfield Court, Dublin 15, Carpenterstown, Dublin 15",https://www.daft.ie/share/31-annfield-court-dublin-15-carpenterstown-dublin-15/6121047
584,double,Apartment,"Leinster Road West, Rathmines, Dublin 6",https://www.daft.ie/share/leinster-road-west-rathmines-dublin-6/6130416
1250,double,Apartment,"Walled Garden,Wyckham Way,Dundrum,Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/walled-garden-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6071341
900,double,House,"4 Larch Grove, Clonsilla, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/4-larch-grove-clonsilla-dublin-15-clonsilla-dublin-15/6067814
800,double,House,"31 Aspen Avenue, Clonsilla, Dublin 15, Clonsilla, Dublin 15",https://www.daft.ie/share/31-aspen-avenue-clonsilla-dublin-15-clonsilla-dublin-15/6094449
1130,double,Apartment,"Building 9 Vantage West,Central Park,Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/building-9-vantage-west-central-park-dublin-18-leopardstown-dublin-18/6057640
800,double,House,"Cadogan Road, Dublin 3, Fairview, Dublin 3",https://www.daft.ie/share/cadogan-road-fairview-dublin-3-ballybough-dublin-3/6035958
1025,double,Apartment,"Wellington Lodge, Serpentine Avenue, Sandymount, Dublin 4",https://www.daft.ie/share/wellington-lodge-serpentine-avenue-sandymount-dublin-4/6143282
1100,double,House,"Garville Drive, Rathgar, Rathgar, Dublin 6",https://www.daft.ie/share/garville-drive-rathgar-rathgar-dublin-6/6143970
900,double,House,"Allendale Terrace, Clonsilla, Dublin 15, Hartstown, Dublin 15",https://www.daft.ie/share/allendale-terrace-clonsilla-dublin-15-hartstown-dublin-15/6097510
519,single,House,"Bancroft, Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/share/bancroft-dublin-24-tallaght-dublin-24/6144599
660,single,House,"Blakestown Road, Clonsilla, Dublin 15",https://www.daft.ie/share/blakestown-road-clonsilla-dublin-15/6144635
900,double,House,"57 Leopardstown Park, Foxrock, Dublin 18",https://www.daft.ie/share/57-leopardstown-park-foxrock-dublin-18/6143962
1300,double,House,"Windsor Avenue,Dublin 3, Fairview, Dublin 3",https://www.daft.ie/share/windsor-avenue-dublin-3-fairview-dublin-3/6143289
825,double,House,"Latchford Park, Castaheany, Dublin 15, Clonee, Dublin 15",https://www.daft.ie/share/latchford-park-castaheany-dublin-15-clonee-dublin-15/6049934
1500,double,Apartment,"Clarinda Court, Clarinda Park West, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/clarinda-court-clarinda-park-west-dun-laoghaire-co-dublin/6144545
950,double,Apartment,"Centra Swords Road,Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/centra-swords-road-dublin-9-whitehall-dublin-9/6106446
430,single,House,"Porter's Gate Crescent, Clonsilla, Dublin 15",https://www.daft.ie/share/porters-gate-crescent-clonsilla-dublin-15/6087710
950,double,Apartment,"Tonlegee Road, Dublin 5, Ayrfield, Dublin 13",https://www.daft.ie/share/-tonlegee-road-dublin-5-ayrfield-dublin-13/6056247
950,double,House,"Limekiln Road, Walkinstown, D12, Greenhills, Dublin 12",https://www.daft.ie/share/limekiln-road-walkinstown-d12-greenhills-dublin-12/6100042
739,single,House,"Cuffe Lane,Dublin 2, Dublin 2",https://www.daft.ie/share/cuffe-lane-dublin-2-dublin-2/6064090
520,single,House,"18 Iveragh Road, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/18-iveragh-road-dublin-9-whitehall-dublin-9/6143021
850,single,House,"10 Knocknashee, Dublin 14, Kilmacud, Co. Dublin",https://www.daft.ie/share/10-knocknashee-dublin-14-kilmacud-co-dublin/6143267
777,single,House,"1 Avoca Terrace, Avoca Road, Blackrock, Stillorgan, Co. Dublin",https://www.daft.ie/share/1-avoca-terrace-avoca-road-blackrock-stillorgan-co-dublin/6143817
1400,double,Apartment,"Murphystown Way, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/share/murphystown-way-dublin-18-leopardstown-dublin-18/6144021
1000,double,House,"The Coast,Dublin 13, Baldoyle, Dublin 13",https://www.daft.ie/share/the-coast-dublin-13-baldoyle-dublin-13/6009612
800,twin,House,"7 Redwood Drive, Dublin 24, Kilnamanagh, Dublin 24",https://www.daft.ie/share/7-redwood-drive-dublin-24-kilnamanagh-dublin-24/6096773
996,double,House,"Richmond Crescent,Dublin 1, Ballybough, Dublin 3",https://www.daft.ie/share/richmond-crescent-dublin-1-ballybough-dublin-3/6066264
1288,double,Apartment,"Walled Garden, Dundrum, Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/walled-garden-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6059745
750,double,House,"27 Arklow Street, Dublin 7, North Circular Road, Dublin 7",https://www.daft.ie/share/27-arklow-street-dublin-7-north-circular-road-dublin-7/6113873
920,double,House,"74a Seagrange Road, Dublin 13, Baldoyle, Dublin 13",https://www.daft.ie/share/74a-seagrange-road-dublin-13-baldoyle-dublin-13/6105406
1000,double,House,"Stoneybatter, Dublin 7, Arbour Hill, Dublin 7",https://www.daft.ie/share/stoneybatter-dublin-7-arbour-hill-dublin-7/6133228
1200,double,House,"Annfield View, Castleknock, Dublin 15",https://www.daft.ie/share/annfield-view-castleknock-dublin-15/6071577
925,double,House,"off Castle Avenue, Clontarf, Dublin 3",https://www.daft.ie/share/off-castle-avenue-clontarf-dublin-3/6139167
850,double,House,"Hollybank Road,Dublin 9, Drumcondra, Dublin 9",https://www.daft.ie/share/hollybank-road-dublin-9-drumcondra-dublin-9/6143170
840,double,House,"Claddagh Road,Dublin 10, Ballyfermot, Dublin 10",https://www.daft.ie/share/claddagh-road-dublin-10-ballyfermot-dublin-10/6049135
800,double,House,"Ballygall Crescent, Finglas, Dublin 11",https://www.daft.ie/share/ballygall-crescent-finglas-dublin-11/6031337
520,single,House,"Grange Road,Dublin 13, Baldoyle, Dublin 13",https://www.daft.ie/share/grange-road-dublin-13-baldoyle-dublin-13/6133901
660,single,House,"157 Limekiln Road, Dublin 12, Greenhills, Dublin 12",https://www.daft.ie/share/157-limekiln-road-dublin-12-greenhills-dublin-12/6103445
700,single,House,"westway rise, corduff, Blanchardstown, Dublin 15",https://www.daft.ie/share/-westway-rise-corduff-blanchardstown-dublin-15/6104420
950,single,House,"blackhorse avenue, Cabra, Dublin 7",https://www.daft.ie/share/blackhorse-avenue-cabra-dublin-7/6143257
750,double,House,"Sillogue Park, Dublin 11, Poppintree, Dublin 11",https://www.daft.ie/share/43-sillogue-park-dublin-11-poppintree-dublin-11/6135532
520,single,House,"Iveragh Road,Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/iveragh-road-dublin-9-whitehall-dublin-9/6143124
800,double,Apartment,"Thorncastle Court, Ringsend, Dublin 4",https://www.daft.ie/share/thorncastle-court-ringsend-dublin-4/6143118
1300,double,House,"Hawthorn Walk, Kilcarbery, Dublin 22, Dublin 1",https://www.daft.ie/share/hawthorn-walk-kilcarbery-dublin-22-dublin-1/6069003
800,double,House,"Griffith Road, Finglas, Dublin 11",https://www.daft.ie/share/-griffith-road-finglas-dublin-11/6061717
647,double,House,"110 Beaufort Downs, Rathfarnham, Dublin 14, Willbrook, Dublin 16",https://www.daft.ie/share/110-beaufort-downs-rathfarnham-dublin-14-willbrook-dublin-16/6143071
800,double,House,"27 Fortlawn Drive, Blanchardstown, Dublin 15",https://www.daft.ie/share/27-fortlawn-drive-blanchardstown-dublin-15/6133649
1100,single,House,"All Hallows Square, Drumcondra, Dublin 9",https://www.daft.ie/share/all-hallows-square-drumcondra-dublin-9/6069565
1000,single,House,"Sion Hill Road, Drumcondra, Dublin 9",https://www.daft.ie/share/sion-hill-road-drumcondra-dublin-9/6103296
1100,double,House,"Scholarstown Park, Knocklyon, Dublin 16",https://www.daft.ie/share/-scholarstown-park-knocklyon-dublin-16/6122796
850,single,House,"10 Knocknashee, Dublin 14, Kilmacud, Co. Dublin",https://www.daft.ie/share/10-knocknashee-dublin-14-kilmacud-co-dublin/6122111
950,double,House,"Russell Crescent, Russell Square, Dublin 24, Jobstown, Dublin 24",https://www.daft.ie/share/russell-crescent-russell-square-dublin-24-jobstown-dublin-24/6125175
985,single,Apartment,"Sherborne,26 Aungier Street,Dublin 2, Dublin 2",https://www.daft.ie/share/sherborne-26-aungier-street-dublin-2-dublin-2/6118658
1100,double,House,"Saint Mark'S Avenue,Dublin 22, Ronanstown, Co. Dublin",https://www.daft.ie/share/saint-marks-avenue-dublin-22-ronanstown-co-dublin/6143134
1250,double,Apartment,"Walled Garden, Wyckham Way, Dundrum, Dublin 16, Ballinteer, Dublin 16",https://www.daft.ie/share/walled-garden-wyckham-way-dundrum-dublin-16-ballinteer-dublin-16/6121215
900,double,House,"10 The Grove, Kilmartin Grove, Hollystown, Dublin 1, Hollystown, Dublin 15",https://www.daft.ie/share/2-the-grove-kilmartin-grove-hollystown-dublin-1-hollystown-dublin-15/6142578
1000,single,Apartment,"1 Brunswick Court, North Brunswick St., Dublin 7, Stoneybatter, Dublin 7",https://www.daft.ie/share/1-brunswick-court-north-brunswick-st-dublin-7-stoneybatter-dublin-7/6101765
1190,double,House,"Belarmine, Sandyford, Dublin 18, Sandyford, Dublin 18",https://www.daft.ie/share/belarmine-sandyford-dublin-18-sandyford-dublin-18/6092978
1000,double,Apartment,"Apartment 16, Alexandra Place, East Road, Dublin 3, North Wall, Dublin 1",https://www.daft.ie/share/apartment-16-alexandra-place-east-road-dublin-3-north-wall-dublin-1/6142630
1250,double,Apartment,"Cranmer Place Dublin 4, Grand Canal Dock, Dublin 4",https://www.daft.ie/share/cranmer-place-dublin-4-grand-canal-dock-dublin-4/6075665
1300,double,Apartment,"Beside Beacon Quarter Sandyford Dublin 18, Sandyford, Dublin 18",https://www.daft.ie/share/beside-beacon-quarter-sandyford-dublin-18-sandyford-dublin-18/6142904
720,double,House,"Castlegrange Lawns, Clondalkin, Dublin 22",https://www.daft.ie/share/castlegrange-lawns-clondalkin-dublin-22/6142851
640,single,House,"Plunkett Grove, Finglas, Dublin 11",https://www.daft.ie/share/plunkett-grove-finglas-dublin-11/6142871
1000,double,House,"100 saint Aidan’s drive, Goatstown, Dublin 14",https://www.daft.ie/share/100-saint-aidan-s-drive-goatstown-dublin-14/6113790
750,double,House,"kilmainham lane, Kilmainham, Dublin 8",https://www.daft.ie/share/kilmainham-lane-kilmainham-dublin-8/6044425
600,twin,House,"bayview ave, The Coombe, Dublin 8",https://www.daft.ie/share/bayview-ave-the-coombe-dublin-8/6051249
760,double,House,"shantalla rd, Santry, Dublin 9",https://www.daft.ie/share/shantalla-rd-santry-dublin-9/6018387
1353,double,Apartment,"Elmpark Green, Merrion Road, Dublin 4, Merrion, Dublin 4",https://www.daft.ie/share/elmpark-green-merrion-road-dublin-4-merrion-dublin-4/6141343
885,double,House,"Harold'S Cross Cottages, Dublin 6, Harold's Cross, Dublin 6",https://www.daft.ie/share/harolds-cross-cottages-dublin-6-harolds-cross-dublin-6/6049866
600,single,Apartment,"Flat 3, 211 Clonliffe Road, Dublin 3, Drumcondra, Dublin 3",https://www.daft.ie/share/flat-3-211-clonliffe-road-dublin-3-drumcondra-dublin-3/6142443
1150,double,Apartment,"Smithfield,Dublin 7, Dublin 7",https://www.daft.ie/share/smithfield-dublin-7-dublin-7/6142498
965,single,Apartment,"Dublin Castle, Christchurch, Dublin 8",https://www.daft.ie/share/dublin-castle-christchurch-dublin-8/5992274
1100,single,Apartment,"83 Rosemount Avenue, Dublin 5, Artane, Dublin 5",https://www.daft.ie/share/83-rosemount-avenue-dublin-5-artane-dublin-5/6097339
1000,double,House,"72 Foxrock Manor, Dublin 18, Foxrock, Dublin 18",https://www.daft.ie/share/72-foxrock-manor-dublin-18-foxrock-dublin-18/6069977
900,double,House,"Burford drive honeypark Dun laoghaire, Dun Laoghaire, Co. Dublin",https://www.daft.ie/share/burford-drive-honeypark-dun-laoghaire-dun-laoghaire-co-dublin/6138629
1250,double,Apartment,"Fairway Hall, Cualanor, Dun Laoghaire, Co. Dublin, Glenageary, Co. Dublin",https://www.daft.ie/share/fairway-hall-cualanor-dun-laoghaire-co-dublin-glenageary-co-dublin/6123030
600,shared,Apartment,"King's Court,Parnell Street, Dublin 1, Dublin 1",https://www.daft.ie/share/kings-court-parnell-street-dublin-1-dublin-1/6121286
625,twin,House,"68 White Oaks, Roebuck Road, Dublin 14, Goatstown, Dublin 14",https://www.daft.ie/share/68-white-oaks-roebuck-road-dublin-14-goatstown-dublin-14/6114050
560,twin,House,"Collins Avenue Extension, Dublin 9, Whitehall, Dublin 9",https://www.daft.ie/share/collins-avenue-extension-dublin-9-whitehall-dublin-9/6063277
1166,double,Apartment,"78 Grange Abbey Grove, Grange Abbey, Dublin 13, Donaghmede, Dublin 13",https://www.daft.ie/share/78-grange-abbey-grove-grange-abbey-dublin-13-donaghmede-dublin-13/6051329
800,double,Apartment,"Hunters Hill, Hunters Wood, Dublin 24, Ballycullen, Dublin 24",https://www.daft.ie/share/hunters-hill-hunters-wood-dublin-24-ballycullen-dublin-24/6048426
1300,double,Apartment,"The Kestrel Building Block 9a, Heuston South Quart, Kilmainham, Dublin 8",https://www.daft.ie/share/the-kestrel-building-block-9a-heuston-south-quart-kilmainham-dublin-8/6112988
1260,double,Apartment,"Harcourt Green,Charlemont Street,Dublin 2, Portobello, Dublin 8",https://www.daft.ie/share/harcourt-green-charlemont-street-dublin-2-portobello-dublin-8/6141522
